12,5,423,398,0,1159,7,423
17,7,681,531,309,459,3,484
17,7,197,22,793,968,5,197
8,20,1258,6,0,716,9,1248
3,11,1472,508,0,0,4,753
17,20,1838,142,0,0,5,395
14,13,434,1389,0,157,10,167
14,13,267,1074,167,472,12,267
8,17,440,1400,0,136,7,419
12,14,11,1645,0,320,10,11
6,12,341,1635,0,0,11,318
17,11,1304,676,0,0,2,1144
17,10,1777,203,0,0,2,871
13,14,77,224,0,1679,5,77
3,4,303,1199,0,478,10,303
5,13,332,388,0,1260,9,332
7,18,1602,378,0,0,10,749
11,17,560,967,0,453,4,504
13,14,36,1622,0,322,8,36
5,12,990,115,0,875,1,938
10,9,1533,447,0,0,2,619
5,13,362,1516,0,102,5,321
5,13,41,997,321,621,7,41
3,5,200,410,0,1363,8,200
17,11,1801,172,0,0,15,548
18,11,103,1504,0,373,4,103
18,17,270,474,0,1236,7,270
9,17,1286,694,0,0,3,1110
15,12,342,1232,0,406,7,342
5,14,758,1222,0,0,8,282
15,20,466,661,0,853,11,466
10,13,1954,26,0,0,16,442
4,15,1948,32,0,0,2,132
3,2,847,671,143,319,3,508
3,2,339,117,651,873,5,339
8,7,1873,107,0,0,6,1494
12,15,1900,80,0,0,2,1140
9,18,990,905,0,85,1,682
9,18,308,110,682,880,3,308
15,19,504,124,0,1352,10,504
8,16,990,721,0,269,1,506
8,16,484,102,506,888,3,484
12,7,1261,350,0,369,5,1223
17,10,1504,111,130,235,4,750
1,7,810,334,345,481,13,719
12,14,1990,0,0,0,3,941
5,19,990,913,0,77,1,420
19,18,560,402,0,1018,4,560
10,19,1588,392,0,0,5,968
16,3,47,1931,0,2,8,14
16,3,33,1600,14,333,10,33
19,14,390,1590,0,0,11,40
19,14,350,902,40,688,13,350
9,19,970,220,118,672,16,960
5,13,535,1385,0,60,7,134
5,13,401,30,134,1415,9,401
11,1,1990,0,0,0,12,1313
9,19,1058,25,422,475,4,513
14,1,990,450,0,540,1,728
14,2,1774,206,0,0,2,1099
9,7,1915,65,0,0,2,1896
1,17,160,1146,0,674,5,160
12,1,844,1136,0,0,6,195
19,8,639,416,0,925,9,639
15,1,1594,386,0,0,12,759
16,9,1847,133,0,0,5,839
18,17,1497,483,0,0,4,914
13,1,1938,42,0,0,2,414
15,11,57,1901,0,22,6,49
15,11,8,1624,49,299,8,8
3,16,1880,100,0,0,2,150
19,20,302,1631,0,47,12,154
19,20,148,418,154,1260,14,148
3,19,1572,408,0,0,15,749
7,9,678,715,0,587,5,613
7,9,65,69,613,1233,7,65
14,12,1921,59,0,0,8,321
8,19,122,1637,0,221,4,122
9,20,241,1671,0,68,8,115
6,7,106,144,0,1730,12,106
15,4,266,314,0,1400,5,266
16,10,1676,304,0,0,6,1641
19,5,1196,328,33,423,8,528
7,10,990,365,0,625,1,678
17,3,990,810,0,180,1,463
11,4,517,479,0,984,4,517
17,19,1075,5,446,454,8,1051
20,19,1358,52,240,330,4,1353
2,15,1658,322,0,0,2,826
14,1,990,945,0,45,1,698
14,15,252,1295,0,433,7,252
3,16,990,139,0,851,1,953
16,3,919,33,0,1028,7,919
5,3,1967,13,0,0,9,1235
15,2,1079,38,424,439,4,465
3,4,990,417,0,573,1,684
13,3,990,27,0,963,1,975
5,11,1837,143,0,0,2,160
5,19,990,338,0,652,1,921
11,20,1763,217,0,0,2,1667
9,7,697,219,293,771,3,664
18,8,2,1148,0,830,7,2
2,12,1507,255,27,191,4,1437
4,19,990,864,0,126,1,706
4,19,284,105,706,885,3,284
3,15,104,546,0,1330,4,104
10,3,570,911,0,499,11,543
10,3,27,341,543,1069,13,27
14,2,1659,321,0,0,15,884
13,8,229,1697,0,54,6,150
13,15,69,755,0,1156,9,69
18,8,1794,186,0,0,3,1371
9,5,990,360,0,630,1,877
4,8,1496,484,0,0,2,1098
6,1,990,728,0,262,1,597
6,1,393,70,597,920,3,393
1,12,1960,20,0,0,8,1006
2,4,4,105,0,1871,4,4
16,17,1879,95,0,0,5,1736
6,1,990,388,0,602,1,717
7,19,990,787,0,203,1,561
9,18,409,717,0,854,5,409
1,5,1869,111,0,0,11,1606
5,3,990,246,0,744,1,752
13,5,1682,298,0,0,2,1060
12,4,672,394,318,596,3,666
1,18,990,787,0,203,1,423
1,18,567,135,423,855,3,567
13,14,64,1329,0,587,7,64
6,8,990,818,0,172,1,745
6,8,245,27,745,963,3,245
8,1,1012,397,0,571,10,669
20,18,990,622,0,368,1,605
20,18,385,12,605,978,3,385
14,15,771,378,334,497,4,621
5,17,737,1159,0,84,10,619
6,13,108,439,0,1433,13,108
18,2,990,581,0,409,1,580
8,6,400,229,0,1351,4,400
4,14,1761,219,0,0,5,388
14,13,1899,81,0,0,3,1430
14,12,1682,298,0,0,2,1627
19,5,395,607,0,978,4,395
20,12,990,754,0,236,1,597
3,15,383,207,0,1390,4,383
15,2,1584,396,0,0,2,1241
20,2,990,594,0,396,1,956
14,4,253,1520,0,207,8,228
14,4,25,1290,228,437,10,25
14,4,700,1280,0,0,11,436
3,2,254,860,0,866,14,254
1,5,1130,850,0,0,15,779
15,1,331,45,0,1604,19,331
5,17,101,1620,0,259,7,101
11,16,370,1610,0,0,8,186
18,16,144,1397,0,439,14,144
8,1,593,1387,0,0,15,425
8,1,168,379,425,1008,17,168
8,7,990,5,0,985,1,985
3,6,520,321,470,669,3,500
2,11,107,940,0,933,6,107
15,13,990,200,0,790,1,807
17,12,1522,41,207,210,4,880
13,19,318,1639,0,23,4,33
13,19,285,974,33,688,6,285
13,10,977,380,39,584,9,686
18,9,632,449,358,541,3,483
11,17,1905,75,0,0,2,714
9,16,724,307,0,949,6,724
16,12,1208,389,0,383,10,437
18,8,1580,137,45,218,4,950
18,7,990,748,0,242,1,747
18,7,243,1,747,989,3,243
10,9,1999,0,0,0,4,1050
2,14,554,121,436,869,3,510
4,14,122,382,0,1476,4,122
12,5,1608,372,0,0,5,610
3,20,1290,1,344,345,7,1113
13,12,990,531,0,459,1,625
18,19,356,1227,0,397,5,356
8,11,763,1217,0,0,6,411
8,11,352,336,411,881,8,352
3,6,1837,143,0,0,6,932
2,5,992,328,0,660,9,989
13,4,205,1679,0,96,5,134
13,4,71,1224,134,551,7,71
9,12,766,1214,0,0,8,685
9,17,71,627,0,1282,11,71
2,15,1982,4,0,0,15,1636
16,13,990,168,0,822,1,848
15,19,242,315,0,1423,4,242
1,18,1590,390,0,0,2,1023
17,10,990,635,0,355,1,917
17,12,1851,129,0,0,2,964
13,19,990,804,0,186,1,514
4,13,456,345,0,1179,5,456
10,16,1645,335,0,0,6,1356
7,12,231,1387,0,362,6,231
1,14,990,818,0,172,1,416
1,14,574,181,416,809,3,574
16,1,1819,161,0,0,5,1025
10,7,1841,139,0,0,5,215
13,5,990,545,0,445,1,909
10,7,990,396,0,594,1,923
15,3,990,366,0,624,1,989
5,8,479,403,0,1098,6,479
5,18,542,670,0,768,10,542
13,6,367,690,0,923,18,367
19,9,637,106,0,1237,24,637
16,1,990,830,0,160,1,682
16,1,308,101,682,889,3,308
6,20,346,332,0,1302,10,346
2,17,246,268,0,1466,15,246
9,10,416,1383,0,181,25,414
19,9,1763,217,0,0,2,732
1,16,990,555,0,435,1,690
10,2,702,948,0,330,10,393
10,2,309,479,393,799,12,309
2,6,990,564,0,426,1,707
2,1,178,285,0,1517,4,178
18,15,990,698,0,292,1,491
18,15,499,103,491,887,3,499
12,13,1830,150,0,0,5,746
12,17,990,284,0,706,1,960
12,3,364,1534,0,82,4,229
15,8,95,983,0,902,10,95
3,10,100,1564,0,316,21,100
5,1,302,775,0,903,4,302
11,6,473,1188,0,319,6,459
3,11,4,392,0,1584,9,4
5,4,1642,332,0,0,15,538
19,7,1616,364,0,0,2,1471
8,9,990,181,0,809,1,814
14,20,371,1448,0,161,5,208
14,20,163,9,208,1600,7,163
15,2,1778,202,0,0,2,683
2,14,990,869,0,121,1,619
2,14,371,121,619,869,3,371
9,5,1869,111,0,0,4,672
1,2,990,130,0,860,1,867
14,18,990,238,0,752,1,905
10,17,835,701,0,444,8,532
10,17,303,125,532,1020,10,303
20,8,1997,0,0,0,15,1405
6,3,740,236,250,754,3,662
19,9,1593,387,0,0,4,1230
11,8,990,265,0,725,1,935
14,3,216,1654,0,110,5,150
11,15,46,1279,0,655,9,46
1,6,1600,4,184,192,4,1541
15,7,990,186,0,804,1,983
8,11,1695,285,0,0,2,866
17,10,990,602,0,388,1,743
3,15,1314,666,0,0,4,843
16,19,1789,191,0,0,7,204
15,14,130,1350,0,500,4,130
10,8,990,75,0,915,1,983
8,11,497,17,0,1466,6,497
6,18,1990,0,0,0,8,1477
18,8,1548,432,0,0,2,494
14,12,15,1249,0,716,14,15
18,11,990,800,0,190,1,333
18,11,657,93,333,897,3,657
17,1,990,767,0,223,1,648
3,11,322,762,0,896,5,322
12,3,1238,742,0,0,7,1234
10,2,1598,382,0,0,5,1385
19,9,990,203,0,787,1,902
2,3,112,769,0,1099,5,112
14,11,1919,61,0,0,8,1345
19,10,990,496,0,494,1,655
16,19,1997,0,0,0,8,1772
13,16,990,362,0,628,1,903
9,4,874,683,0,423,5,476
9,4,398,126,476,980,7,398
10,19,1616,364,0,0,13,733
3,16,1778,202,0,0,2,612
10,5,583,428,407,562,3,485
12,4,766,926,0,288,5,413
12,4,353,316,413,898,7,353
1,8,1236,197,0,547,13,737
4,14,990,136,0,854,1,901
1,8,990,341,0,649,1,734
7,20,1723,257,0,0,2,973
16,3,1589,391,0,0,2,972
16,1,1888,92,0,0,2,1170
3,16,1896,84,0,0,3,849
11,17,415,1286,0,279,4,343
8,6,62,199,0,1719,7,62
3,2,717,409,273,581,3,689
7,11,755,444,235,546,3,429
7,11,326,5,664,985,5,326
16,7,1995,0,0,0,6,120
3,5,9,1574,0,397,11,9
19,15,415,1564,0,0,12,138
18,20,267,656,0,1056,15,267
15,3,1333,646,0,0,16,1135
17,11,990,354,0,636,1,770
20,7,990,751,0,239,1,490
2,17,490,355,0,1135,4,490
6,2,225,971,0,784,4,225
12,3,166,1130,0,684,11,166
11,16,860,1120,0,0,12,584
13,5,266,1153,0,561,15,266
15,13,572,776,265,367,18,544
13,6,1147,833,0,0,3,1135
6,10,990,633,0,357,1,837
7,15,1796,184,0,0,11,724
12,16,366,582,0,1032,4,366
7,19,177,166,0,1637,15,177
2,4,1413,543,0,19,24,1278
12,6,990,62,0,928,1,954
5,9,1138,654,0,188,9,699
20,12,68,1042,0,870,5,68
10,4,1805,175,0,0,9,1567
4,3,246,300,0,1434,6,246
9,19,471,1082,0,427,5,466
8,17,4,958,0,1017,12,4
9,4,1025,948,0,0,13,717
6,3,298,326,0,1349,16,298
10,19,3,1391,0,579,23,3
2,5,842,145,0,993,5,842
8,16,990,978,0,12,1,538
8,16,452,82,538,908,3,452
1,8,1908,72,0,0,4,304
15,20,384,1226,0,370,5,374
15,20,10,300,374,1296,7,10
6,3,892,296,0,792,11,799
7,18,1639,341,0,0,2,964
9,14,1495,2,214,269,4,748
15,2,990,663,0,327,1,739
10,8,121,1260,0,599,4,121
1,16,730,1250,0,0,5,496
1,16,234,9,496,1241,7,234
10,5,333,553,0,1094,4,333
1,4,990,809,0,181,1,584
1,4,406,221,584,769,3,406
9,7,1990,0,0,0,10,1841
12,10,699,530,291,460,3,480
12,10,219,12,771,978,5,219
12,4,1990,0,0,0,3,895
15,2,990,247,0,743,1,843
10,19,990,794,0,196,1,567
10,19,423,104,567,886,3,423
9,19,1818,107,0,55,14,1570
14,15,1364,616,0,0,2,1277
20,4,439,1297,0,244,4,428
19,16,404,277,0,1299,8,404
20,13,1743,237,0,0,12,481
2,6,1346,634,0,0,2,1210
7,10,990,344,0,646,1,901
18,14,990,563,0,427,1,480
2,15,500,172,0,1308,4,500
17,20,1972,9,0,0,9,310
14,19,555,1251,0,174,8,207
14,19,348,461,207,964,10,348
3,18,459,1273,0,248,4,415
4,1,14,400,0,1566,9,14
12,14,1590,390,0,0,10,462
6,2,1990,0,0,0,6,1282
2,14,990,821,0,169,1,949
8,19,1557,423,0,0,4,986
12,3,990,825,0,165,1,696
12,3,294,125,696,865,3,294
4,12,1865,115,0,0,4,1209
17,1,1509,471,0,0,3,827
16,2,990,208,0,782,1,878
14,4,990,3,0,987,1,988
10,16,990,17,0,973,1,973
19,4,990,692,0,298,1,673
13,16,297,605,0,1078,5,297
6,3,1872,108,0,0,12,790
10,6,990,31,0,959,1,972
18,3,179,934,0,867,4,179
3,11,939,815,0,226,15,763
3,11,176,11,763,1030,17,176
11,17,1988,1,0,0,18,1873
17,16,103,1680,0,197,9,103
13,10,990,617,0,373,1,520
13,10,470,37,520,953,3,470
4,19,227,882,0,871,11,227
14,18,1588,392,0,0,4,1350
7,14,990,563,0,427,1,952
11,7,1875,105,0,0,4,809
9,18,1201,160,103,516,14,1050
15,4,208,1225,0,547,4,208
10,5,765,1215,0,0,5,162
10,5,603,561,162,654,7,603
11,18,1789,191,0,0,2,774
8,11,990,320,0,670,1,951
2,7,1955,25,0,0,2,1497
15,8,1364,616,0,0,2,930
5,4,382,218,0,1380,8,382
7,6,1476,143,0,361,12,501
11,8,1676,304,0,0,2,525
5,10,1798,182,0,0,2,1535
6,19,860,203,130,787,3,782
8,1,670,624,0,686,13,670
2,4,990,164,0,826,1,838
3,6,990,818,0,172,1,935
9,4,96,797,0,1087,4,96
4,13,1193,787,0,0,5,1155
9,19,990,577,0,413,1,549
9,19,441,7,549,983,3,441
19,20,211,1327,0,435,8,211
15,13,1772,208,0,0,2,214
9,6,990,415,0,575,1,853
2,14,1990,0,0,0,7,1719
4,20,50,553,0,1377,4,50
19,10,990,68,0,922,1,930
17,1,36,1270,0,674,5,36
9,14,990,976,0,14,1,708
9,14,282,26,708,964,3,282
12,7,217,1118,0,641,11,217
2,17,1797,183,0,0,2,1227
18,5,451,1245,0,284,10,345
10,5,96,1456,0,428,13,96
15,9,763,223,227,767,3,742
7,10,491,1417,0,72,4,412
7,10,79,620,412,869,6,79
18,10,1257,64,123,536,10,725
4,2,22,1238,0,720,5,22
13,5,695,1119,57,109,8,222
13,5,473,15,279,1213,10,473
9,17,990,309,0,681,1,810
9,6,1935,45,0,0,3,803
17,9,1730,250,0,0,10,732
2,15,990,709,0,281,1,827
2,6,1730,250,0,0,2,836
5,13,990,882,0,108,1,799
5,13,191,16,799,974,3,191
18,8,332,1382,0,256,10,262
2,17,60,1443,0,467,13,60
11,16,990,532,0,458,1,855
13,2,593,382,0,1005,8,593
14,2,1221,362,0,397,13,1123
12,7,1421,559,0,0,2,1198
17,1,990,68,0,922,1,975
13,8,990,161,0,829,1,935
4,1,1674,306,0,0,3,1213
6,11,990,260,0,730,1,903
11,16,990,183,0,807,1,884
13,14,1959,21,0,0,3,811
4,15,990,15,0,975,1,978
18,20,990,247,0,743,1,770
16,9,536,85,454,905,3,531
1,13,40,507,0,1433,7,40
11,15,990,282,0,708,1,752
18,6,1912,68,0,0,10,1868
12,7,990,908,0,82,1,612
12,20,368,1039,0,573,4,368
14,20,990,496,0,494,1,619
5,12,1836,144,0,0,2,266
13,15,1709,271,0,0,2,1427
15,8,210,1211,0,559,5,210
1,17,1990,0,0,0,5,831
17,15,990,535,0,455,1,918
1,4,990,534,0,456,1,624
16,6,1612,368,0,0,2,1072
17,18,990,528,0,462,1,930
4,14,90,1108,0,782,4,90
8,20,1920,60,0,0,5,231
7,10,990,401,0,589,1,951
17,11,1192,2,391,395,5,668
7,12,1614,366,0,0,3,1421
10,8,702,474,288,516,3,681
16,10,990,163,0,827,1,913
5,12,990,858,0,132,1,881
7,10,990,502,0,488,1,785
12,5,990,700,0,290,1,467
12,5,523,171,467,819,3,523
4,3,371,103,0,1506,12,371
16,6,1720,53,8,199,21,629
5,9,1480,500,0,0,4,1440
13,4,142,1528,0,310,7,142
9,17,437,1373,25,145,10,387
9,17,50,209,412,1309,12,50
15,4,1811,169,0,0,16,1594
12,15,683,985,0,312,8,645
12,15,38,117,645,1180,10,38
18,11,1890,90,0,0,3,657
5,2,1964,16,0,0,5,1013
13,14,990,652,0,338,1,856
14,11,399,1236,120,225,6,332
20,6,37,1391,0,552,11,37
13,2,599,1381,0,0,12,207
14,4,372,738,0,870,16,372
17,1,1247,46,5,682,19,820
14,2,990,376,0,614,1,888
10,17,1844,136,0,0,4,1078
9,19,990,957,0,33,1,924
9,19,66,29,924,961,3,66
19,15,1961,19,0,0,4,452
