18,11,990,990,0,0,0,774
6,16,206,453,0,1321,3,206
8,3,388,312,0,1280,9,388
12,14,1678,302,0,0,10,1323
12,6,12,1268,0,700,7,12
13,1,990,990,0,0,0,897
13,1,93,4,897,986,2,93
15,14,1992,0,0,0,3,1727
7,10,831,540,159,450,2,830
8,7,662,978,0,340,3,531
10,17,111,454,0,1415,7,111
8,1,1775,118,27,60,17,521
14,11,990,990,0,0,0,812
6,20,168,890,0,922,3,168
18,11,1100,880,0,0,4,1039
5,1,990,990,0,0,0,964
16,12,6,460,0,1518,4,6
2,6,1980,0,0,0,16,1197
6,19,990,990,0,0,0,647
6,19,343,97,647,893,2,343
8,5,204,313,0,1463,8,204
2,6,990,990,0,0,0,919
11,20,31,387,0,1562,6,31
8,9,1613,367,0,0,8,1189
12,15,645,1261,0,74,4,329
12,15,316,352,329,983,6,316
12,3,1836,144,0,0,11,869
20,6,990,990,0,0,0,542
20,6,448,382,542,608,2,448
11,17,1415,203,119,243,12,1009
3,14,671,887,0,422,3,664
19,5,0,210,0,1783,6,0
13,4,990,990,0,0,0,688
13,4,302,113,688,877,2,302
20,4,1494,157,0,329,6,498
10,15,990,990,0,0,0,591
3,2,389,300,0,1291,3,389
16,18,557,1102,0,321,3,476
16,18,81,352,476,1071,5,81
9,16,70,514,0,1396,8,70
15,1,92,1481,0,407,5,92
11,5,990,990,0,0,0,940
13,19,40,1271,0,669,3,40
12,2,990,990,0,0,0,927
6,5,0,1165,0,825,9,0
10,19,990,990,0,0,0,517
10,19,473,90,517,900,2,473
3,15,1900,80,0,0,3,1195
2,14,683,670,307,320,2,332
2,14,351,77,639,913,4,351
7,5,638,1258,0,84,3,161
7,5,477,545,161,797,5,477
3,19,1437,543,0,0,3,590
18,11,990,990,0,0,0,82
9,7,898,170,0,912,3,898
8,19,990,990,0,0,0,915
6,2,65,993,0,922,3,65
7,17,938,251,69,722,7,757
3,6,990,990,0,0,0,704
3,6,286,87,704,903,2,286
15,2,1818,162,0,0,11,624
5,11,1707,273,0,0,4,762
16,20,990,990,0,0,0,591
12,11,389,617,0,974,3,389
3,13,1250,234,123,373,6,1069
20,15,351,1380,0,249,5,298
20,15,53,1039,298,590,7,53
12,18,990,990,0,0,0,715
19,9,265,688,0,1027,3,265
15,14,990,990,0,0,0,612
3,18,368,714,0,898,3,368
10,9,979,26,297,678,6,905
6,20,990,990,0,0,0,843
6,20,147,132,843,858,2,147
11,15,1940,40,0,0,9,946
9,3,990,990,0,0,0,323
7,20,637,261,0,1082,5,637
14,13,134,1364,0,482,14,134
17,20,626,1354,0,0,15,313
17,20,313,762,313,592,17,313
8,20,1228,752,0,0,18,935
11,3,990,990,0,0,0,509
11,3,481,286,509,704,2,481
13,8,990,990,0,0,0,594
9,5,386,1203,0,391,3,386
16,18,983,234,7,756,2,912
8,15,990,990,0,0,0,810
11,16,170,1059,0,751,3,170
3,5,808,398,182,592,2,747
11,18,1770,210,0,0,13,574
8,20,990,990,0,0,0,619
8,20,371,191,619,799,2,371
17,19,1950,30,0,0,6,732
18,1,174,1757,0,49,3,158
18,1,16,929,158,877,5,16
11,14,990,990,0,0,0,606
11,14,384,56,606,934,2,384
13,14,735,510,255,480,2,577
18,7,990,990,0,0,0,507
14,12,443,731,0,806,6,443
10,7,1203,369,66,342,10,738
13,15,887,481,103,509,2,758
13,8,990,990,0,0,0,815
5,18,165,556,0,1259,3,165
14,13,1843,137,0,0,9,282
9,20,990,990,0,0,0,435
9,20,555,60,435,930,2,555
6,8,990,990,0,0,0,904
6,8,86,42,904,948,2,86
18,10,1386,586,0,0,11,1283
7,11,95,846,0,1039,5,95
4,14,1154,826,0,0,7,1070
9,16,990,990,0,0,0,337
9,16,653,114,337,876,2,653
2,1,516,590,0,874,8,516
14,9,990,990,0,0,0,555
14,9,435,259,555,731,2,435
3,14,735,810,0,435,12,651
3,14,84,37,651,1208,14,84
12,17,1983,0,0,0,18,374
16,3,1283,266,196,235,5,980
1,8,990,990,0,0,0,183
1,8,807,129,183,861,2,807
8,1,1861,119,0,0,3,702
14,7,990,990,0,0,0,522
14,2,458,892,0,630,3,458
6,18,557,339,541,543,6,550
8,6,1579,401,0,0,3,1212
7,16,990,990,0,0,0,965
7,16,25,21,965,969,2,25
17,1,1989,0,0,0,5,526
10,2,990,990,0,0,0,817
10,2,173,90,817,900,2,173
17,1,1910,70,0,0,4,699
1,8,990,990,0,0,0,920
1,8,70,14,920,976,2,70
20,7,990,990,0,0,0,355
20,7,635,104,355,886,2,635
15,10,1319,61,0,600,9,1148
1,18,17,1805,0,158,5,17
3,19,185,1795,0,0,6,71
3,19,114,1022,71,773,8,114
11,18,916,734,74,256,2,628
1,18,258,757,0,965,7,258
14,2,990,990,0,0,0,498
14,2,492,13,498,977,2,492
15,7,1977,3,0,0,3,1519
17,9,990,990,0,0,0,590
8,9,390,596,0,994,3,390
20,8,1961,19,0,0,10,794
12,17,990,990,0,0,0,560
12,17,430,405,560,585,2,430
12,4,597,654,0,729,6,597
8,10,1580,400,0,0,11,459
17,8,990,990,0,0,0,804
8,4,166,26,0,1788,4,166
8,17,1964,16,0,0,5,1796
5,11,197,893,0,890,6,197
13,14,1097,883,0,0,7,552
13,14,545,273,552,610,9,545
19,5,1727,253,0,0,11,1084
3,1,990,990,0,0,0,879
18,1,81,432,0,1467,5,81
7,12,1331,36,227,386,8,737
18,10,1533,19,199,229,5,1129
11,12,419,1259,0,302,4,414
11,12,5,61,414,1500,6,5
6,12,1949,31,0,0,9,968
19,3,990,990,0,0,0,807
12,2,163,283,0,1534,4,163
3,13,35,1931,0,14,21,34
3,13,1,1195,34,750,23,1
16,19,795,1185,0,0,24,616
17,5,169,1150,0,661,27,169
17,12,840,1140,0,0,28,683
17,12,157,307,683,833,30,157
18,14,1886,94,0,0,37,1246
12,10,848,838,142,152,2,699
12,10,149,121,841,869,4,149
7,1,349,169,0,1462,21,349
15,12,1841,139,0,0,24,1431
